distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
2.700322313,31.83178285,1.626930185,1,0,0,1,0
11.53318715,0.035894038,1.54848898,1,0,0,0,0
31.12790418,0.41815607,0.124279721,1,0,0,0,0
7.603046138,0.394465747,0.420547468,1,0,0,0,0
20.2556645,0.958884046,0.691412306,1,0,1,1,0
58.519605404,10.90354962,3.421951781,1,1,0,1,0
6.483767302,0.186019379,3.075333756,1,0,0,1,0
29.18874248,0.817696789,0.335166451,1,0,0,0,0
3.168392992,0.015580331,0.632187764,1,1,0,1,0
4.513941466,2.00673762,0.163971235,1,0,0,0,0
10.63917518,0.157611084,0.583281572,1,1,0,0,0
58.519605404,1.588169097,0.198987616,1,1,0,1,0
0.496472395,1.472619669,0.804490513,0,0,0,1,0
1.549838941,0.306644702,0.936970943,0,0,0,0,0
0.896444129,0.165147402,9.152429256,0,1,0,1,1
17.15151705,0.898033203,0.775407358,1,1,0,1,0
3.370061756,0.786249621,0.213198821,1,1,0,1,0
58.519605404,0.029254408,2.842305761,1,0,0,0,0
2.383327176,1.020699327,1.074211373,1,0,0,1,0
4.579354556,0.038994011,1.148604707,1,0,0,0,0
3.238270177,1.378428594,2.197786299,1,1,0,1,0
2.010282003,2.533287509,0.437623844,1,0,0,1,0
6.58463496,0.045083754,0.8926145,1,0,0,1,0
7.630899347,0.127764087,5.820379079,1,0,0,1,1
5.812594095,0.657638598,0.879405811,1,1,0,0,0
3.705838362,0.8461498,1.000351421,1,0,0,1,0
31.82462303,6.357305662,4.225775475,1,0,0,1,1
41.67730492,16.94679553,2.001175082,1,0,0,1,0
9.123451178,0.153101779,2.610218311,1,0,0,0,0
8.715686623,3.524723992,0.908042709,1,1,0,1,0
9.033481244,6.023477483,1.270595605,1,1,0,1,0
37.55180319,0.463161961,1.181060039,1,1,0,0,0
1.523284056,4.521548909,1.148622772,0,0,0,1,0
8.683438192,0.743692187,0.311149267,1,0,0,1,0
4.716324397,1.261583947,0.547859852,1,0,0,0,0
19.49793212,40.64893946,0.035908791,1,0,0,1,0
14.06914633,3.088979443,1.642532956,1,0,0,1,0
9.275588602,3.206303876,15.509885,1,1,0,0,0
4.787479506,2.156844687,4.185999549,1,0,1,0,0
58.519605404,12.0603398,1.960741609,1,0,0,1,0
13.24047353,0.832256475,2.236921181,1,1,0,1,0
15.48169387,0.453580786,0.252708019,1,0,0,1,0
4.636325309,0.524930908,0.239977454,1,0,0,1,0
32.36813128,0.295705105,0.709756142,1,0,0,1,0
22.23323823,4.556705126,0.687236785,1,0,0,1,0
15.2072674,0.051010283,0.280682923,1,0,0,1,0
13.73534288,7.173679951,3.261057329,1,1,0,1,0
40.60771044,12.42626311,1.545169042,1,0,0,1,0
3.650339542,0.084880093,0.300757592,1,1,0,0,0
7.00807387,19.22501678,0.866379248,1,1,0,1,0
2.171944317,1.182875295,4.145683807,1,0,0,1,1
10.4709235,1.365098376,1.857271084,1,1,0,1,0
2.831050928,0.014837994,1.027332243,1,0,0,0,0
6.953704888,0.827814859,2.212475374,1,0,0,0,0
2.057088797,0.996243811,0.643845753,1,0,0,1,0
3.814226397,1.976666546,1.249026,1,0,1,1,0
15.72915889,0.190488438,0.875558669,1,0,1,1,0
8.621718322,0.084542287,2.035774522,1,1,0,1,0
13.06280192,0.216188497,0.380686504,1,1,0,1,0
0.409905279,0.644181787,0.747152961,0,1,0,1,0
58.519605404,9.400175617,0.607251025,1,0,0,1,1
21.02368572,0.136632637,5.009472231,1,0,0,1,1
9.920462518,0.819332029,2.863739611,1,0,0,1,0
24.38323077,2.262711197,0.279181889,1,1,0,1,0
7.650601953,3.743968673,0.783998468,1,0,0,1,0
11.44806787,0.568164712,0.650054496,1,0,0,1,0
14.78757007,2.76976343,3.320043187,1,0,0,1,0
11.04634493,40.30744461,0.212671976,1,0,0,0,0
7.350967149,1.637209266,0.411073174,1,1,0,1,0
1.884997272,2.541775779,0.677280694,0,0,0,0,0
14.13805588,4.869147454,0.204784726,1,0,0,0,0
3.947088298,0.627439388,0.245395019,1,1,0,1,0
58.519605404,0.243438458,0.164943226,1,0,0,1,1
3.62968552,8.799861835,4.322218036,1,0,0,1,1
1.964341849,9.393801919,0.707567128,1,0,0,1,0
4.060926944,0.103344652,1.962888127,1,1,1,1,0
29.33827592,6.631132706,0.542453954,1,0,0,1,0
17.96851935,29.58698166,0.862797244,1,0,0,1,0
5.174532993,3.410638283,0.837093157,1,1,1,0,0
4.460197533,0.382162878,3.582454889,1,0,0,0,0
3.176876166,0.879783722,4.952653041,1,1,1,1,0
15.49840684,0.033092108,1.339030202,1,1,1,1,0
7.818317869,0.156364529,2.765392647,1,1,1,0,0
0.405254057,1.062787498,0.650946619,0,0,1,1,0
2.552341473,0.171865472,0.358539761,1,0,0,1,0
10.10701834,6.825280547,2.021125861,1,0,0,0,0
13.23425185,0.063892803,1.68050544,1,0,0,1,0
31.44491537,3.534110928,0.463347598,1,0,0,1,0
0.269877444,1.187754863,2.755417934,0,1,0,1,0
4.987239715,0.186764202,0.92756886,1,0,1,1,0
8.797857326,63.06926327,0.496589933,1,0,0,1,1
6.897435208,0.046936642,0.134105377,1,0,0,1,0
4.849884741,0.195158042,1.678297977,1,0,1,1,0
13.54912335,3.347400732,1.424853845,1,0,0,1,0
1.511477127,2.141548053,8.787254483,0,1,0,1,1
25.32441779,0.399124906,0.625662732,1,0,1,0,0
24.98003511,0.9616282,1.157149043,1,0,0,1,0
0.540891404,0.472557287,0.479057378,0,1,0,1,0
12.11214766,1.815471021,1.012803567,1,0,0,1,0
9.615738555,0.141525721,1.737400232,1,0,0,1,0
21.76084984,0.796586962,0.41983599,1,0,0,0,0
2.269798102,0.688180219,0.492172887,1,1,0,1,0
34.85953811,2.361919642,0.776894325,1,1,0,1,0
51.21167461,0.810206009,2.455371521,1,0,0,1,0
1.310120039,0.716575244,0.375238744,0,1,0,1,0
19.83432951,1.533936283,0.6446576,1,1,0,1,0
3.278152956,11.8668805,0.860288817,1,0,0,1,0
4.170016875,2.586153802,0.736995891,1,1,0,1,0
15.24431762,6.970999158,0.814429144,1,0,0,1,0
2.151096069,1.787048268,0.634594374,1,0,0,0,0
6.299040021,11.4708401,0.211698387,1,1,0,0,0
25.27400101,0.543005485,0.059259972,1,1,0,0,0
1.333875746,0.022198298,0.229182168,0,0,0,0,0
23.7240942,0.460806308,2.435571687,1,1,0,0,0
36.64026777,0.044845681,0.29651668,1,0,0,1,0
58.519605404,4.820839639,2.026278124,1,0,0,1,0
24.398349,2.253081634,2.057171701,1,1,0,1,0
12.11746271,2.958613002,0.631523202,1,0,0,1,0
29.02897534,0.751517227,3.546442649,1,0,0,1,0
4.007194128,3.573385997,4.090568231,1,0,0,0,0
24.02223803,0.396814065,2.398129902,1,0,0,0,0
3.872721651,13.21424534,5.994104291,1,1,0,1,1
9.179242515,0.566930001,0.54520989,1,1,0,0,0
20.26370409,0.630999929,6.402444918,1,0,0,1,1
1.045421176,0.109487261,0.471921689,0,1,0,1,0
25.8927733,0.493354824,2.838303738,1,0,0,1,0
25.41614815,63.10991038,0.527754362,1,0,1,1,0
5.353325671,0.063388504,0.486400616,1,1,0,0,0
6.451418499,11.91530752,0.573043682,1,1,0,1,0
3.65484711,6.000396084,0.698905658,1,1,0,0,0
58.519605404,0.253336945,0.769409304,1,0,0,0,0
7.943817021,2.145036579,0.531206936,1,0,0,0,0
7.772829917,1.89385624,4.347557633,1,1,0,1,1
4.553057593,12.72832466,0.300207639,1,0,1,0,0
2.218573726,1.35616632,0.966383332,1,1,0,1,0
19.02027333,0.584261019,0.206348865,1,0,0,1,0
58.519605404,0.524135599,0.997765284,1,0,0,1,0
1.038198223,0.121217923,0.080668496,0,1,0,1,0
25.55048579,0.470367136,2.459290903,1,1,0,0,0
23.28238492,0.46586333,0.501665941,1,1,0,0,0
3.161499392,2.182995303,2.675036863,1,0,0,1,0
8.770697953,0.585381908,2.09249228,1,0,0,1,0
17.25761852,2.675770057,1.992872251,1,0,0,1,0
15.16169466,0.210773955,2.100647991,1,0,1,1,0
13.99209651,2.035824854,1.140695339,1,0,0,1,0
40.89349392,0.103681483,0.253209504,1,0,0,1,0
16.25871853,6.823380333,0.409641584,1,0,0,0,0
30.02047756,0.131009067,0.244898066,1,1,0,1,0
7.382002012,4.918405123,0.150977301,1,0,0,1,0
1.256526661,4.759598686,0.600199289,0,1,0,1,0
2.037217377,0.190946171,0.150994997,1,1,1,1,0
9.087824573,1.919775651,1.717706699,1,0,0,0,0
1.525003472,4.35620916,1.351534745,0,0,0,0,0
2.618861313,4.859963379,0.861017404,1,0,0,0,0
26.90411621,3.639041285,3.70059015,1,0,0,1,0
25.27905277,17.8976007,3.719550854,1,0,0,1,0
4.701976318,7.28380193,0.423114784,1,1,0,1,0
38.86092585,0.77814759,0.281130204,1,0,0,0,0
16.99065741,3.682354051,6.685132678,1,0,0,1,1
0.949409401,0.820974627,0.228207473,0,0,0,0,0
58.519605404,1.474941454,0.135751504,1,1,1,0,0
6.360103589,2.622029045,2.133337708,1,0,0,1,0
0.481625533,0.256900701,0.136302768,0,0,0,1,0
11.66384286,16.96170692,3.288531184,1,0,0,1,0
58.519605404,0.430836598,8.04986696,1,1,0,0,0
18.56965634,0.512685932,4.831927704,1,0,1,1,0
3.09693953,0.121568794,1.335558977,1,1,0,0,0
4.957700607,0.078083784,2.818536526,1,0,0,0,0
8.659315895,0.852527576,2.419542123,1,0,0,1,0
3.667220447,3.852323234,0.447032313,1,1,1,0,0
45.95944354,10.74829171,5.351495836,1,0,0,1,1
4.267702211,0.218918436,4.20573575,1,0,0,1,1
2.13009114,2.112046958,0.422535592,1,0,0,1,0
2.795429207,1.801690465,3.3849017,1,0,1,1,0
22.84937584,8.234196733,1.813668204,1,0,0,1,0
6.088102173,0.144598242,0.508061278,1,0,0,0,0
1.359402705,0.329766863,0.657379472,0,0,0,1,0
1.326022451,1.233062659,0.182481885,0,1,0,1,0
1.343114367,12.47546034,0.878106202,0,1,1,0,0
23.50755459,0.214731896,0.332993681,1,0,0,0,0
4.703334067,0.147951788,2.808567773,1,1,0,1,0
8.099941872,0.053434195,0.873326927,1,0,0,1,0
1.103145869,4.431911946,0.657327972,0,1,0,1,0
58.519605404,2.093975067,0.593345434,1,0,0,0,0
10.20098697,4.995928186,0.64055332,1,0,0,0,0
58.519605404,0.174882862,1.292125117,1,1,0,0,0
13.65107564,0.517906585,0.839630557,1,0,0,1,0
3.419512088,0.127866149,0.250295543,1,1,1,1,0
6.256808237,40.90911791,0.614763011,1,0,0,1,0
58.519605404,0.037210336,1.108129693,1,0,0,1,0
7.968234135,12.85532326,0.677302196,1,0,1,1,0
15.66644591,1.215111969,1.018860222,1,0,0,1,0
11.24132168,0.152530751,0.183151165,1,0,0,0,0
2.139962521,11.8770345,0.585684438,1,1,0,1,0
58.519605404,0.11500355,5.149419158,1,0,0,1,1
0.195024593,0.767973895,2.786440923,0,1,0,1,0
20.59678858,2.624182375,4.167672426,1,1,0,1,1
0.76684646,2.197410656,1.514510368,0,0,0,1,0
58.519605404,0.971532262,0.714723624,1,0,0,1,0
11.70730449,11.92048517,1.73459247,1,1,0,0,0
0.383449127,0.429304434,1.368746575,0,1,1,1,0
38.68325022,0.307700269,2.83148932,1,1,0,0,0
7.468521732,2.113178163,0.103462737,1,0,0,1,0
28.41100911,0.419789172,0.622094115,1,1,0,1,0
3.764434366,29.6598012,0.682898719,1,1,1,0,0
58.519605404,3.34950132,0.230602739,1,1,0,1,0
2.239720943,0.19874843,0.042057617,1,0,0,0,0
18.08504176,3.429178819,1.610237795,1,0,0,1,0
58.519605404,0.615809599,1.277837163,1,0,0,0,0
5.549568155,1.288461593,1.547291685,1,1,0,1,0
34.81332263,0.571663029,0.310711085,1,0,0,1,0
5.021343665,30.25066117,0.86658799,1,1,0,0,0
19.01331827,0.337505111,0.590043557,1,0,0,1,0
21.81076263,0.104313543,1.788584237,1,0,0,1,0
7.3950813,3.929840701,1.727775386,1,1,1,1,0
16.16280181,0.338468865,0.183760142,1,0,0,0,0
8.307359457,0.563947863,1.036697839,1,0,0,0,0
27.80820392,0.658338351,1.002335749,1,0,1,1,0
24.9605553,0.317019524,0.531469957,1,1,0,0,0
8.973915727,2.034218062,0.276147417,1,0,0,1,0
5.618685115,19.19239237,0.107952991,1,1,0,1,0
7.042878948,0.112641299,2.528353491,1,1,0,1,0
2.995410209,16.13785661,1.913750899,1,0,0,1,0
58.519605404,0.057597337,1.808244123,1,0,0,0,0
37.41474223,0.702117943,0.272162364,1,0,0,1,0
6.642103778,1.232778398,3.403948982,1,1,1,1,0
6.417357555,0.121008796,0.083200394,1,0,0,1,0
5.926631873,2.170967609,0.578174771,1,1,0,1,0
20.75508102,0.424642808,1.105980956,1,0,0,1,0
28.80193353,0.240607753,1.323331,1,0,0,1,0
3.815062117,2.32362275,3.272423625,1,0,0,1,0
0.314307354,0.015074401,0.111484992,0,0,0,0,0
16.686809,2.85044997,0.357640492,1,1,0,1,0
42.9162018,0.060073524,0.347982987,1,1,0,1,0
0.780123649,49.97277469,0.142919256,0,1,0,1,0
12.86140959,1.647982179,2.170434845,1,1,0,0,0
33.33863613,0.147610527,0.091091906,1,0,0,0,0
21.92616574,3.381429982,7.501314362,1,0,0,1,1
58.519605404,0.296302827,6.527257014,1,1,0,1,1
3.797452853,1.882925258,1.430685675,1,0,0,1,0
7.083497958,0.054751813,1.365573545,1,0,0,1,0
58.519605404,2.736466941,0.38788114,1,0,0,1,1
5.080044901,1.400774722,0.706598593,1,0,0,1,0
5.288981887,0.438788061,10.10363101,1,1,0,1,1
2.229661454,8.538522486,0.358034655,1,1,0,0,0
16.61581187,3.47064096,1.775442165,1,1,0,1,0
23.65463167,1.176477595,3.434347935,1,0,0,1,0
55.0790074,0.350196522,5.587843663,1,1,0,0,0
1.567571416,5.611979859,4.624329724,0,0,0,0,1
6.020917395,263.3189546,2.197604114,1,0,0,1,1
2.2687411,0.384814233,0.466946598,1,0,1,0,0
5.74840196,4.940772805,0.084958185,1,1,0,0,0
5.032134234,17.09548622,0.456047417,1,1,0,1,0
14.28336805,1.635210297,1.026598596,1,1,0,0,0
10.20880083,0.159683125,0.643942291,1,0,0,0,0
17.59477028,7.305483094,0.269332592,1,1,0,1,0
13.49515688,7.851066259,0.828774878,1,0,0,1,0
5.823876673,0.451672609,0.076890804,1,0,0,1,0
11.93447169,2.491608988,0.405818178,1,0,0,1,0
6.178515857,16.94746452,1.11928281,1,0,0,1,0
58.519605404,0.225953686,4.726926522,1,0,0,0,0
9.03428163,1.876639273,1.703260235,1,0,0,1,0
0.29038341,0.177523075,0.6131217,0,0,0,0,0
0.904349341,0.336160128,1.344132715,0,0,0,0,0
58.519605404,0.066259778,0.899389747,1,0,0,1,1
15.10661188,0.497897281,0.253836528,1,0,0,1,0
58.519605404,42.78352774,1.388031556,1,1,0,1,0
19.92139963,0.419315481,1.796546615,1,1,0,1,0
4.52095173,2.760276007,1.13239161,1,1,0,0,0
58.519605404,0.892870569,0.378756864,1,1,0,1,0
15.87212756,1.148016119,0.149553757,1,1,0,1,0
13.1822867,0.029935945,1.234003239,1,1,0,0,0
14.61005321,0.142238608,0.781022335,1,1,0,1,0
10.10801125,21.65757281,0.548500105,1,1,0,0,0
5.495397899,1.991318463,1.618256481,1,1,0,1,0
4.850199661,8.94037051,1.371143679,1,0,0,1,0
3.013104031,0.122902766,1.656351281,1,1,0,1,0
37.97629565,3.018494905,1.13161863,1,1,0,1,0
5.110443205,0.157153956,0.485107315,1,0,0,0,0
10.0921974,1.044729435,0.686787689,1,1,0,1,0
58.519605404,0.076090725,0.810652245,1,0,0,0,0
0.813089154,8.530590461,0.155027432,0,0,0,1,0
2.262427516,1.19390708,0.734924381,1,1,0,0,0
8.439593355,0.391680631,6.172257898,1,1,0,1,1
30.06404143,0.174567147,0.60201895,1,1,0,1,0
3.087673472,0.29520629,0.280774679,1,1,0,0,0
32.88702602,0.09735209,1.552296917,1,0,0,0,0
58.519605404,5.144538022,4.972192731,1,1,1,1,0
6.168181334,1.094101429,0.81062995,1,0,0,0,0
3.642923306,0.607724544,1.340870096,1,1,0,0,0
0.393771124,1.997483611,0.447266505,0,0,0,1,0
3.30138252,0.927156044,0.412805319,1,1,0,0,0
2.665354143,0.34765219,0.876730501,1,0,0,1,0
31.05717529,0.816703355,0.855555072,1,0,0,0,0
58.519605404,52.1856182,1.905658364,1,0,1,1,0
31.53562053,2.90334495,0.68443368,1,0,0,1,0
58.519605404,1.471488531,0.612353392,1,0,0,1,0
3.393885116,6.945800764,0.135222801,1,0,0,0,0
0.598462503,0.287034364,0.398002157,0,0,0,1,0
30.04570303,0.198808264,0.29744712,1,1,0,0,0
58.519605404,0.138380516,0.925117859,1,1,1,0,0
20.9050941,18.08027484,1.73770057,1,1,1,0,0
7.709724479,0.571215496,1.116524145,1,0,0,1,0
58.519605404,0.471941484,2.202909735,1,1,0,1,0
22.4577012,4.289017588,1.804629028,1,0,0,1,0
12.91491525,0.15797472,0.688554024,1,0,1,1,0
34.20051831,0.854983182,1.923607326,1,0,0,0,0
2.331842073,0.329942489,0.194499254,1,1,1,0,0
6.436058129,0.684953256,0.589328665,1,0,0,1,0
0.942262154,6.276373803,0.899589931,0,1,0,0,0
58.519605404,1.584991624,0.922592956,1,1,0,1,0
15.25808505,0.184162884,6.235552372,1,1,0,0,0
0.552225291,2.204765394,0.493315625,0,0,0,1,0
3.699810906,1.62624127,0.615919363,1,0,0,1,0
8.640684191,0.198040095,0.312203915,1,1,0,1,0
58.519605404,42.56422328,0.759081358,1,0,0,1,0
1.606575687,2.337348998,1.182430349,0,1,0,1,0
19.08051987,10.63570853,1.312578626,1,0,0,1,0
4.157967032,20.72810691,7.824881775,1,0,0,0,0
3.770888206,123.5517284,0.446835309,1,0,0,0,0
31.70600592,0.589484393,13.20224867,1,1,0,1,1
58.519605404,0.13815474,1.49888345,1,0,1,1,0
0.773942536,0.877356307,0.125452177,0,0,0,1,0
10.35350374,0.356528827,0.399300813,1,0,0,1,0
36.1890364,1.196036034,1.158077164,1,0,1,1,0
45.50408536,0.804695752,0.958319808,1,0,0,0,0
0.484138967,2.060806397,0.18207218,0,0,0,1,0
32.74875474,46.54926018,5.871401735,1,0,0,0,0
1.465948588,0.300197394,2.064615117,0,1,0,1,0
2.876881469,0.980729351,0.495098299,1,0,0,0,0
8.263284765,0.019862151,0.617477887,1,1,0,1,0
11.28991692,1.248234034,4.026509462,1,0,0,0,0
8.804376136,5.260881526,3.074706927,1,1,0,1,0
11.02449792,0.546074591,2.335717501,1,0,0,1,0
4.333542537,1.407859658,0.932763618,1,0,0,1,0
23.52890608,38.29538091,0.215892079,1,0,0,1,0
1.065140223,0.468988054,0.424561346,0,0,1,0,0
6.019521284,0.727661195,1.871478028,1,0,1,1,0
4.101640297,0.303428301,3.753430174,1,1,0,1,0
35.30572909,0.793549062,1.010349757,1,1,0,1,0
26.72245368,42.9084599,0.905806259,1,0,0,1,0
4.544834561,1.734151203,0.530920282,1,0,0,1,0
3.202815051,17.49868365,0.143473825,1,0,0,0,0
7.367554631,0.786553749,0.579148424,1,0,0,1,0
1.49040191,3.521384322,0.183607365,0,0,0,1,0
5.550030071,0.552528722,0.161754421,1,0,0,0,0
15.97373071,0.286153533,2.613191901,1,1,0,0,0
5.051290651,0.355343212,0.26121377,1,0,0,1,0
1.586084374,2160.499922,0.714846902,0,0,0,1,1
2.056547111,11.47274575,0.341885459,1,0,0,1,0
18.71844439,0.301296233,0.512501426,1,0,0,1,0
40.06229216,2.233363506,0.568813117,1,1,0,0,0
31.76601691,1.329358705,1.319632334,1,1,0,1,0
2.062771419,0.208303966,0.64863039,1,1,0,1,0
13.868675,0.259448441,2.296109747,1,1,0,1,0
1.482567039,0.209614413,8.556777692,0,0,0,1,1
12.52813867,78.93412048,2.586984781,1,1,0,0,0
3.754563027,0.557300091,0.579731841,1,1,0,1,0
3.545109723,22.80705619,2.38060564,1,1,0,0,0
0.499594575,0.051220539,0.907635442,0,0,0,1,0
9.794521784,0.462951985,2.38403435,1,1,0,1,0
47.91893605,0.881549779,0.971839211,1,0,0,1,0
5.944003504,3.936166805,0.325627299,1,1,0,1,0
46.29605188,0.010018146,0.621154991,1,1,0,1,0
22.65562727,12.23165723,2.98635955,1,0,0,1,0
7.010629327,7.238092167,1.821198209,1,1,0,1,0
50.92362144,0.745063671,3.770439643,1,1,0,0,0
8.285300493,32.4395185,1.873405687,1,1,0,1,0
4.353208887,7.489418414,2.113306946,1,0,0,0,0
3.911791328,6.592131858,7.396063575,1,0,0,1,1
42.76190573,0.947427863,4.328484063,1,0,0,1,1
5.850994925,1.046792747,1.091381158,1,0,0,0,0
0.299016117,24.22111576,2.483785743,0,0,0,1,0
58.519605404,2.644754231,2.971853622,1,1,0,0,0
3.373320158,0.535148579,5.126042867,1,0,0,0,0
4.649947748,0.303486441,0.636744076,1,1,0,1,0
25.11357921,2.872933276,0.296547513,1,0,0,0,0
58.519605404,0.547526645,0.74744567,1,1,0,1,0
2.638180997,0.075114484,1.401037444,1,0,0,1,0
15.45067489,0.340405346,12.45282021,1,1,0,1,1
9.49698267,1.878024896,5.889023457,1,0,0,1,1
4.121250752,21.19824403,1.944024495,1,0,0,0,0
27.77700214,8.305882291,0.264199795,1,0,0,0,0
2.138590351,0.214076069,1.472882664,1,1,0,1,0
2.364315523,1.080073298,0.474487217,1,1,0,0,0
0.993845969,0.048565428,0.847089207,0,1,0,1,0
2.772358072,2.184128719,0.559755917,1,0,0,1,0
58.519605404,4.3533552,4.141934892,1,0,0,1,1
5.077027745,0.441021376,1.559839149,1,1,0,0,0
4.554699771,2.85872963,1.212262968,1,0,0,0,0
2.704377139,0.060036663,3.862652627,1,1,0,1,0
8.382354139,13.39792026,3.856778789,1,1,0,1,0
39.52364364,0.127330678,1.884703369,1,0,0,1,0
12.17353866,2.23754651,0.861798884,1,0,0,0,0
6.204534537,3.389821135,0.078258514,1,0,0,0,0
17.70663667,0.105591069,1.819936235,1,0,0,0,0
21.828862,0.051870289,7.572337177,1,0,0,0,0
1.273692591,1.697323685,0.724868869,0,0,0,0,0
5.988126592,0.895978555,3.297884693,1,0,0,1,0
4.428447012,50.5917546,1.041206582,1,0,0,0,0
29.48055803,0.938620125,0.896407353,1,0,0,1,0
3.041436435,2.372193411,0.345601129,1,1,0,1,0
10.33646428,3.306985804,1.922442947,1,1,0,0,0
8.438552177,4.4386457,0.286728006,1,1,0,0,0
8.72712486,0.050671519,2.165810662,1,1,0,1,0
58.519605404,6.966576732,5.184383526,1,0,0,1,1
3.471265149,0.63435772,1.024262587,1,0,0,0,0
5.386678597,0.087688962,5.767835858,1,0,0,1,1
58.519605404,0.255072888,0.671824851,1,0,0,1,1
22.49088093,0.010108087,1.243859723,1,0,0,1,0
1.754996331,3.625665329,0.283527883,0,0,0,1,0
1.43289829,0.582260746,0.456808553,0,1,0,0,0
29.38284609,7.171719391,0.504541959,1,0,0,1,0
25.34358197,0.745249494,1.911688093,1,0,0,1,0
4.381686697,0.152048753,3.974039083,1,0,1,1,0
14.75973957,3.521094873,1.366480309,1,0,0,0,0
7.280520652,0.836990117,1.616809698,1,1,0,0,0
1.776253593,1.475031381,6.043830476,0,0,0,1,1
33.27607093,1.034840043,0.675462417,1,0,0,0,0
7.188160955,1.473172195,4.169779733,1,1,0,1,1
4.571465149,0.124445159,0.357615104,1,1,0,1,0
1.652928194,1.78593918,0.751700062,0,0,0,1,0
58.519605404,31.68939263,0.786884959,1,0,0,1,1
58.519605404,0.849645896,0.432527136,1,0,0,0,0
0.562863962,0.367812328,0.512979148,0,0,0,0,0
23.27313543,12.87775005,0.928792841,1,0,0,1,0
31.45140958,0.304144472,0.70135793,1,1,0,1,0
0.562412919,0.09149815,0.521662299,0,1,1,1,0
5.742842112,7.329546721,0.272858819,1,0,0,1,0
14.92510054,14.80174394,0.816220975,1,0,0,1,0
16.9584304,0.032450167,0.733169634,1,1,0,1,0
58.519605404,16.82740268,0.965761143,1,0,0,1,1
12.35759338,0.333059774,0.632260886,1,0,0,1,0
13.63111155,52.72416055,1.065804137,1,1,0,0,0
4.736800432,0.697685279,2.326819945,1,0,0,1,0
8.015630373,0.218988744,1.220590199,1,1,0,1,0
54.2999769,0.09317139,0.797213047,1,0,0,0,0
0.52554257,7.040787771,1.034987055,0,0,0,0,0
6.172592703,0.759940995,2.528793852,1,0,0,0,0
2.300576309,2.557191181,0.325447029,1,0,0,0,0
28.450423,0.623830863,0.683928354,1,0,0,0,0
2.210343396,0.065563149,0.489478224,1,1,0,1,0
6.676856393,0.898950811,0.479525922,1,0,0,1,0
58.519605404,171.6119879,0.174779597,1,0,0,0,1
14.40546662,0.120789264,0.591671741,1,1,0,0,0
5.236090377,0.085365179,0.329020421,1,1,0,0,0
40.56905405,25.82477122,0.168053901,1,0,0,0,0
1.703419604,0.036057365,0.672642231,0,0,0,1,0
16.62370589,0.803962101,0.681767739,1,0,0,0,0
20.98810684,0.341282382,0.740994246,1,1,0,1,0
12.74082742,0.281537802,0.437175626,1,0,1,0,0
23.72649677,0.196364296,1.567358328,1,1,0,1,0
5.244946994,9.460346917,1.229420518,1,1,0,1,0
2.989853858,3.087722995,1.240369348,1,0,0,1,0
10.665193,2.96892532,3.311285871,1,0,0,1,0
1.4932989,0.913665384,0.328090832,0,0,0,1,0
2.460732673,0.067778996,3.067879111,1,0,1,0,0
4.531775629,1.088894969,1.102295711,1,1,0,1,0
2.12485273,0.966129985,2.425316243,1,1,0,0,0
10.20943345,1.282150287,2.092557327,1,0,0,1,0
16.47887274,3.938150561,0.37250269,1,1,0,1,0
5.953843325,0.697481976,0.531986735,1,0,0,1,0
8.71057314,0.022114416,2.195415439,1,1,0,1,0
11.35710111,0.504811487,2.771312406,1,1,0,0,0
4.0163475,0.668337251,0.839663396,1,1,1,1,0
1.07573284,40.27175152,1.619787303,0,0,0,1,0
25.84934811,1.836491559,2.2409439,1,0,0,1,0
23.62285607,0.180795227,2.011876662,1,0,0,1,0
57.11008953,0.032287068,3.796186267,1,0,0,1,0
6.057708587,1.052254819,0.438847456,1,1,0,0,0
9.595785023,139.1082712,0.236231382,1,1,0,0,0
7.771934619,1.930074622,0.694968664,1,0,1,1,0
5.636975428,2.531827248,1.118288288,1,0,0,1,0
0.843217057,0.329177924,0.916165649,0,1,0,1,0
6.572815197,0.18464342,0.318831373,1,1,0,1,0
31.47270994,0.233539294,0.818114617,1,0,1,1,0
3.620690282,0.419690827,0.652492673,1,0,0,1,0
58.519605404,0.632775898,0.146669556,1,0,0,1,1
4.438570412,0.496633536,5.500453903,1,0,0,1,1
2.676935791,1.641854634,0.133214915,1,0,0,1,0
3.061349233,4.193436442,1.126992393,1,0,0,1,0
6.69639055,5.910721032,0.300219787,1,0,0,1,0
2.095415126,1.70777805,0.880161043,1,1,0,0,0
1.096390937,0.309678356,3.068915259,0,0,1,1,0
10.39911367,1.205075544,0.656844207,1,1,0,0,0
2.098243988,30.79037255,2.845646419,1,0,0,1,0
8.99322272,0.731512468,0.139486898,1,0,0,1,0
12.23986539,0.404315309,1.018201087,1,0,1,1,0
6.698428852,21.00774949,1.462069693,1,1,0,1,0
6.113356083,0.241607878,0.666845922,1,1,0,1,0
39.40287725,0.387624987,0.71720443,1,1,0,0,0
0.320259107,0.105813141,0.447870978,0,1,0,1,0
5.263118612,0.429344669,1.576538753,1,1,0,1,0
13.59376399,0.360219524,0.204925045,1,1,0,0,0
7.439110338,0.096645274,0.923381678,1,1,0,1,0
0.9837543,1.352195982,1.5544098,0,1,0,0,0
42.36325127,1.19169001,0.477375744,1,0,0,1,0
11.42899771,0.129827784,1.409297262,1,1,1,1,0
